,BE,BISAMBERG,CH,CZ,DE,DREIBEIN MELLACH,DUERNROHR,ERNSTHOFEN,ETZERSDORF,FEISTRITZ,FR,GREUTH,HAUSRUCK,HESSENBERG,HU,IT,JOCHENSTEIN,KAINACHTAL,KAPRUN,KLAUS,KLEDERING,KRONSTORF,LIENZ,LU,MATREI,MAYRHOFEN,MEININGEN,NAUDERS,NEUSIEDL,NL,OBERSIELACH,OSTSTEIERMARK,PHYRN,PL,PONGAU,ROSEGG,SALZACH,SALZBURG,SARASDORF,SATTLEDT,SCHAERDING,SCHWARZENBACH,SI,SK,ST PETER,SUEDBURGENLAND,SW WEIBERN,TAUERN,TERNITZ,VILL,VILLACH SUED,WAGENHAM,WALGAUWERK,WALLSEE,WEISSENBACH,WERBEN,WESTTIROL,WIEN SUEDOST,YBBSFELD,ZAYA,ZELL AM ZILLER,ZELTWEG,ZURNDORF
SI4-KAINACHTAL4,0.00025236620891077585,0.001783954120747803,0.0002716387987895105,0.0003807762546307007,0.0002699852332558252,0.0027924891354736544,0.0011564610675587244,0.004726998833202353,0.0011106663884972656,0.04879615103396867,-1.7634946235107156e-05,0.038768718368584705,0.0029422398554480966,0.027697698020111985,-0.0001958737161645859,-0.003797616603463075,0.00040491414802574973,0.2122716546735303,0.010664134989266221,0.004726998833202353,0.002739451290848099,0.0007690797142252408,0.018838041739309228,0.0002543921419713906,0.016074843002194722,0.006528302565845732,0.00027146737609403597,0.0003001868761829152,0.0007359568596855909,0.00025876094208860463,0.060380819355398296,0.0027924891354736544,0.017115467876629563,0.00027046147393350534,0.010953582334290437,0.04576467461300119,0.004306751160187709,0.004306751160187709,0.0013037386994786632,0.0033940947475579845,0.00040491414802574973,0.009898308494511229,-0.008021785443295957,0.0,0.00040491414802574973,0.0027924891354736666,0.002281750781370732,0.010643173360728979,0.01234809978414361,0.0002699852332558252,0.041676474946566025,0.001614127677428167,0.0002699852332558252,0.004353818023682664,0.017115467876629563,0.0002699852332558252,0.0003971032634891697,0.0027924891354736544,0.003860269293940293,0.0006730201952666776,0.006528302565845732,0.040230903562205746,0.00046176487823048495
SI1-IT1,0.025469695835675234,0.004865418327390159,0.02524618175892518,0.0140999299313562,0.025248885619676677,-0.002568473003378345,0.00943190172268983,0.010549761831432787,0.010372918754732396,-0.0766180096283564,0.028853482146430985,-0.051169740746175425,0.01646527744072383,-0.0409051342034094,-0.0089242428108992,0.07622605794050145,0.0248751467929423,-0.1330397958278659,0.00796047114234961,0.010549761831432787,-0.002177532116242434,0.01739205034374048,-0.0005883771219121894,0.025444305853349728,0.002404266334734641,0.015015472875551909,0.025246462064173907,0.025199500799253163,-0.006942388219022383,0.02538955391711044,-0.10601833214284699,-0.002568473003378345,-0.01463010311778372,0.022535171229930102,0.003452175515172641,-0.06892453218052577,0.016951023977995465,0.016951023977995465,-0.0019315061821940345,0.014967621622359983,0.0248751467929423,0.009504940285810396,-0.1383775016879681,0.0,0.0248751467929423,-0.0025684730033783297,0.01865444330354922,0.008286959603541444,-0.017277452546345443,0.025248885619676677,-0.05854923395342969,0.022915960181140674,0.025248885619676645,0.009828981782985111,-0.01463010311778372,0.025248885619676618,0.02504102603035483,-0.002568473003378314,0.008875717123441557,0.011234500959672341,0.015015472875551909,-0.0658745086063654,-0.005857654778214745
SI2-IT2,0.07617454028710739,0.014551449957807737,0.07550605636982854,0.042169945315839286,0.07551414305257005,-0.00768176626585947,0.02820884797346958,0.03155213406680086,0.031023233362311834,-0.22914846328782187,0.08629473835757615,-0.15303800654308222,0.04924420565674833,-0.1223387123831562,-0.026690546205054327,0.2279762176579669,0.07439636828613341,-0.3978942407660535,0.023808106451271648,0.03155213406680086,-0.00651254372982511,0.05201598983090235,-0.0017597130749529484,0.07609860415327911,0.007190658418450821,0.04490814302880636,0.07550689470427902,0.0753664433698886,-0.020763233078658405,0.07593485254824366,-0.31707868696552605,-0.00768176626585947,-0.043755582577046745,0.0673979901372334,0.010324735896152583,-0.20613887920881402,0.05069697208990272,0.05069697208990272,-0.005776731549508738,0.04476502992539225,0.07439636828613341,0.028427291059905938,-0.41385820408561413,0.0,0.07439636828613341,-0.007681766265859424,0.05579154349261581,0.024784565243743666,-0.0516732517553948,0.07551414305257005,-0.17510852934167231,0.06853685035339059,0.07551414305256997,0.029396431494109927,-0.043755582577046745,0.07551414305256987,0.0748924784373735,-0.0076817662658593775,0.026545416009623245,0.03360004577516068,0.04490814302880636,-0.19701689576914222,-0.01751902192982183
BE1-FR1,-0.0024477624777372755,-0.00027692167284408764,-0.0017283532901982972,-0.0009581208052039684,-0.0017289787130839954,0.00025387020915671637,-0.0006114905212699247,-0.00046789450669358,-0.0006767960754354121,0.00753915384993881,0.015267593494813695,0.0071113312627925735,-0.0009697564011008452,0.003514858597465427,0.0006078748231520624,0.011333563669164291,-0.00168323486072882,0.009078860143744464,0.002139361548374744,-0.00046789450669358,0.0002259563965919475,-0.0011639161408241935,0.006260984626355153,-0.002365112737108767,0.004889800656424939,0.0006380849475596063,-0.0017284181268647039,-0.0017175556407683632,0.000497489190720556,-0.0021868836516737086,0.008033416233730715,0.00025387020915671637,0.0019679419935870694,-0.0015422008440446372,0.0013788200708202264,0.007409815251658471,-0.0005506142251922893,-0.0005506142251922893,0.00017051752077776092,-0.0008426979271118852,-0.00168323486072882,0.0019127116796298245,0.009285372720188732,0.0,-0.00168323486072882,0.0002538702091567258,-0.0011554813656946003,0.0021944395728021307,0.0015050436288557556,-0.0017289787130839954,0.007235391327167587,-0.0012252530602851128,-0.0017289787130839954,-0.0004436789735653821,0.0019679419935870694,-0.0017289787130839577,-0.0016808992607348688,0.0002538702091567258,-0.00041165282079818396,-0.0007518519998133637,0.0006380849475596063,0.005247618789741378,0.0004160765700958032
BE2-FR2,-0.0030282673290309846,-0.0003425956816486366,-0.002138244968347162,-0.0011853461919010008,-0.0021390187148641604,0.0003140773940264897,-0.0007565099900075326,-0.0005788591258098852,-0.0008373032360362166,0.009327119563256223,0.01888841543809005,0.008797835707057037,-0.001199741254832471,0.004348433131758572,0.0007520368025224123,0.014021401542419805,-0.00208242637191786,0.011231978514335992,0.0026467268539540614,-0.0005788591258098852,0.000279543615774964,-0.0014399474030045336,0.007745823119685715,-0.002926016595320269,0.006049452799445702,0.0007894114798374659,-0.002138325181505256,-0.0021248865770422897,0.0006154724065374876,-0.002705519173117366,0.009938599901899868,0.0003140773940264897,0.0024346538926100286,-0.0019079451022312992,0.0017058173785460078,0.009167107366355044,-0.000681196433156733,-0.000681196433156733,0.00021095700334290322,-0.0010425499304467071,-0.00208242637191786,0.0023663253040112453,0.011487467065193381,0.0,-0.00208242637191786,0.0003140773940265013,-0.0014295122589964918,0.0027148670364423597,0.001861975780527226,-0.0021390187148641604,0.008951317526964507,-0.0015158308234574076,-0.0021390187148641604,-0.0005489007011285097,0.0024346538926100286,-0.002139018714864114,-0.0020795368672295186,0.0003140773940265013,-0.0005092793109889265,-0.000930159224193237,0.0007894114798374659,0.006492130131381389,0.0005147521849265105
BE3-FR3,-0.005040341116717394,-0.0005702267709555232,-0.0035589605740068437,-0.0019729265944611295,-0.003560248421465407,0.0005227600574648502,-0.001259158453841846,-0.0009634709012101217,-0.0013936332130572908,0.015524344163585732,0.031438458569874414,0.014643387863182374,-0.0019968861791634616,0.007237665610688447,0.001251713143255197,0.02333765121419375,-0.0034660543883597216,0.018694849885003265,0.004405293435891449,-0.0009634709012101217,0.00046528097668222196,-0.0023966926670230975,0.012892385813727028,-0.00487015185621325,0.010068894970525679,0.0013139207036608333,-0.00355909408324989,-0.0035367264573878546,0.0010244111697591018,-0.004503149176956688,0.01654211081297731,0.0005227600574648502,0.004052312687937341,-0.0031756424061455744,0.002839214817090724,0.01525801495034703,-0.0011338042575322394,-0.0011338042575322394,0.00035112331319473296,-0.0017352521127462295,-0.0034660543883597216,0.003938584487239842,0.01912009287309478,0.0,-0.0034660543883597216,0.0005227600574648696,-0.002379324092954892,0.004518708047674186,0.0030991296557449054,-0.003560248421465407,0.014898847716456219,-0.0025229953618080268,-0.003560248421465407,-0.0009136071793827833,0.004052312687937341,-0.0035602484214653294,-0.0034612450080424777,0.0005227600574648696,-0.0008476601211731154,-0.0015481855706230997,0.0013139207036608333,0.0108057007129395,0.0008567693405837551
BE4-FR4,-0.004408231818076506,-0.0004987146181253394,-0.003112631244258789,-0.0017255018235942366,-0.003113757582737119,0.0004572007062960186,-0.0011012473623691176,-0.0008426419927053204,-0.0012188576388513113,0.013577435794912687,0.027495760737173712,0.012806960244975659,-0.001746456636212456,0.006329989795296594,0.0010947357683592062,0.020410875823535842,-0.003031376425550706,0.016350328318831524,0.0038528254819204717,-0.0008426419927053204,0.0004069300783935979,-0.002096123382975041,0.011275551403949986,-0.004259385996756801,0.008806154614164079,0.0011491418771432949,-0.0031127480101045078,-0.0030931855087307767,0.0008959397407344651,-0.003938409132184638,0.014467564304736048,0.0004572007062960186,0.003544112057914533,-0.0027773850168936617,0.0024831488197379777,0.01334450693460437,-0.0009916138387830594,-0.0009916138387830594,0.00030708893018366107,-0.001517634104251699,-0.003031376425550706,0.003444646513555938,0.01672224157373039,0.0,-0.003031376425550706,0.00045720070629603555,-0.002080933002191459,0.0039520167645575215,0.0027104677323301044,-0.003113757582737119,0.013030382872009348,-0.002206586453820202,-0.003113757582737119,-0.0007990316814115196,0.003544112057914533,-0.0031137575827370513,-0.0030271701897327794,0.00045720070629603555,-0.0007413550453314339,-0.001354027581599957,0.0011491418771432949,0.009450557530997893,0.0007493218773203716
BE2-LU2,-0.0007948523858815035,8.374834786084696e-06,5.226991845275208e-05,2.8976076037162334e-05,5.228883287461081e-05,-7.67769830711469e-06,1.8493070752789763e-05,1.4150352157889499e-05,2.0468081307649925e-05,-0.00022800370686602224,-0.00046173191063992696,-0.00021506523423472573,2.9327966852621076e-05,-0.00010629850581163386,-1.8383722596442043e-05,-0.00034275657189200754,5.090541928325166e-05,-0.0002745684473475723,-6.469988185223983e-05,1.4150352157889499e-05,-6.833511696240726e-06,3.519986458315296e-05,-0.00018934853059812036,0.011529644254506874,-0.00014788034541956906,-1.9297355676090182e-05,5.2271879283039216e-05,5.194336932739535e-05,-1.5045372712601976e-05,-0.0004873868899603857,-0.00024295149250777497,-7.67769830711469e-06,-5.951570671793927e-05,4.664018219730411e-05,-4.169912081716891e-05,-0.0002240921697842989,1.665201253297031e-05,1.665201253297031e-05,-5.156895269254304e-06,2.5485386685906122e-05,5.090541928325166e-05,-5.7845397746506595e-05,-0.0002808139271296463,0.0,5.090541928325166e-05,-7.67769830711469e-06,3.49447749490913e-05,-6.636558519050481e-05,-4.551645094455574e-05,5.228883287461081e-05,-0.00021881713466204546,3.7054853257323766e-05,5.228883287453499e-05,1.3418011178090404e-05,-5.951570671793927e-05,5.228883287468662e-05,5.0834784638117624e-05,-7.677698307076781e-06,1.244945665683919e-05,2.273796852866481e-05,-1.9297355676090182e-05,-0.00015870170049528826,-1.258324239166953e-05
BE3-LU3,-0.0005494504472841587,5.789196586535965e-06,3.6132155584486936e-05,2.0030031011987333e-05,3.614523038646904e-05,-5.307293333816438e-06,1.2783538399408835e-05,9.781586443573726e-06,1.4148786151109776e-05,-0.00015761006816510754,-0.00031917725773084423,-0.00014866620676302387,2.027327940550454e-05,-7.348001037836364e-05,-1.2707950284581297e-05,-0.0002369342472650316,3.518893053752503e-05,-0.00018979845677626365,-4.472450439149225e-05,9.781586443573726e-06,-4.7237400613159184e-06,2.4332293244746584e-05,-0.00013088925274389924,0.007969993303398662,-0.00010222391399782663,-1.333950919184878e-05,3.6133511029972734e-05,3.590642491276161e-05,-1.040027923842507e-05,-0.0003369115441380732,-0.00016794288926831195,-5.307293333816438e-06,-4.1140886355066684e-05,3.2240538526286556e-05,-2.8824975544283376e-05,-0.00015490617516900366,1.1510886671460471e-05,1.1510886671460471e-05,-3.5647605299026568e-06,1.7617053634746744e-05,3.518893053752503e-05,-3.9986266921624804e-05,-0.0001941157133143554,0.0,3.518893053752503e-05,-5.307293333816438e-06,2.41559597317292e-05,-4.587594013039039e-05,-3.146374694785399e-05,3.614523038646904e-05,-0.00015125974916734114,2.5614574552363042e-05,3.614523038641663e-05,9.275347692753495e-06,-4.1140886355066684e-05,3.6145230386521445e-05,3.514010356279107e-05,-5.307293333790234e-06,8.605823735383238e-06,1.5717870639027705e-05,-1.333950919184878e-05,-0.000109704294622187,-8.698304594909437e-06
BE5-FR5,-0.008314283213339815,-0.0009406162717495095,-0.0058706753118873125,-0.0032544365719760827,-0.005872799677730443,0.0008623176625821728,-0.002077041960709653,-0.0015892912314811175,-0.0022988644936042207,0.025608146569546516,0.05185923775552309,0.024154967109958708,-0.0032939590503711425,0.011938874829548132,0.002064760565582771,0.0384965694257058,-0.005717422124879928,0.03083804706377087,0.007266741757296419,-0.0015892912314811175,0.0007675031757443358,-0.0039534589321491035,0.021266605665923834,-0.00803354790615849,0.0166091227739849,0.0021673749052170386,-0.005870895541755209,-0.005833999075440623,0.0016898151127185815,-0.007428159472174715,0.027287001228820947,0.0008623176625821728,0.006684483168167774,-0.005238373700822401,0.004683420337268146,0.025168823822221298,-0.001870264231590907,-0.001870264231590907,0.0005791946618502865,-0.0028623811717954704,-0.005717422124879928,0.00649688307364116,0.03153950566659305,0.0,-0.005717422124879928,0.0008623176625822046,-0.003924808640339296,0.00745382457194266,0.005112162267601579,-0.005872799677730443,0.024576360329301022,-0.004161801254768297,-0.005872799677730443,-0.001507038642669492,0.006684483168167774,-0.005872799677730314,-0.0057094888225275135,0.0008623176625822046,-0.0013982558229465925,-0.0025538059831453825,0.0021673749052170386,0.017824519008839988,0.0014132819150857363
BE1-NL1,-0.004663064149860046,4.913162814316944e-05,0.0003066455950594657,0.00016999043315786387,0.00030675655800545623,-4.504182206071116e-05,0.00010849105667862923,8.301415586926867e-05,0.00012007761171415564,-0.0013376017112197887,-0.002708786634595269,-0.0012616971420789432,0.00017205482835288988,-0.0006236085598257621,-0.0001078495571041009,-0.0020108084355139728,0.0002986406531695846,-0.0016107774301883013,-0.0003795669547254204,8.301415586926867e-05,-4.008933479278839e-05,0.00020650277904768133,-0.0011108280739227563,-0.00409160662302876,-0.0008675516982070235,-0.00011320945755332607,0.0003066570984239473,0.00030472986888618024,-8.826486447506208e-05,0.0597213721195312,-0.0014252940734546548,-4.504182206071116e-05,-0.0003491535828287095,0.0002736183037375648,-0.00024463117783599466,-0.001314654370731961,9.769034357141445e-05,9.769034357141445e-05,-3.025333241984376e-05,0.0001495120290392917,0.0002986406531695846,-0.00033935458364031716,-0.0016474170294243787,0.0,0.0002986406531695846,-4.50418220606407e-05,0.00020500627561084777,-0.000389338934603865,-0.00026702584580292715,0.0003067565580055971,-0.0012837079615562947,0.00021738521626343496,0.00030675655800545623,7.87178198087524e-05,-0.0003491535828287095,0.000306756558005738,0.0002982262694589933,-4.50418220606407e-05,7.30357183957844e-05,0.0001333940839449483,-0.00011320945755332607,-0.0009310360303954981,-7.382058295092573e-05
BE2-NL2,-0.004656984874665893,4.906757483431069e-05,0.0003062458186679062,0.0001697688152280374,0.00030635663695058877,-4.4983100665775736e-05,0.00010834961599317914,8.290592962954284e-05,0.00011992106554133728,-0.0013358578688360376,-0.002705255167117078,-0.0012600522571080588,0.00017183051905402007,-0.0006227955562026565,-0.00010770895274693737,-0.002008186927971002,0.0002982513128867935,-0.0016086774463665175,-0.0003790721101557929,8.290592962954284e-05,-4.003706999635336e-05,0.00020623355967135643,-0.0011093798782004284,-0.004086272361725844,-0.0008664206639023135,-0.00011306186544973723,0.0003062573070353567,0.0003043325900426342,-8.814979284321789e-05,0.059643512874103924,-0.0014234359058149524,-4.4983100665775736e-05,-0.00034869838842288,0.00027326158529811804,-0.000244312250151678,-0.0013129404449852785,9.75629838647289e-05,9.75629838647289e-05,-3.0213890900831853e-05,0.00014931710897382502,0.0002982513128867935,-0.00033891216427055384,-0.0016452692782548595,0.0,0.0002982513128867935,-4.498310066570537e-05,0.00020473900723839695,-0.00038883135022346857,-0.0002666777220052658,0.0003063566369507295,-0.0012820343808985077,0.00021710180936395114,0.00030635663695058877,7.861519473778581e-05,-0.00034869838842288,0.0003063566369508702,0.00029783746941166363,-4.498310066570537e-05,7.294050112729712e-05,0.00013322017697744548,-0.00011306186544973723,-0.000929822231043281,-7.372434244804417e-05
BE3-NL3,-0.006888369114223275,7.257819728752155e-05,0.00045298284092523954,0.00025111317619621633,0.0004531467575486056,-6.653665614715065e-05,0.00016026510036687915,0.00012263012666260438,0.0001773809849616394,-0.001975931280073668,-0.004001472334736566,-0.0018638035732922984,0.0002541627409553447,-0.0009212067011769426,-0.0001593174647105906,-0.002970405355077475,0.00044115778497419417,-0.0023794717686502443,-0.0005607036926114007,0.00012263012666260438,-5.922074557020372e-05,0.00030504992414398036,-0.0016409368496144961,-0.006044200933943534,-0.0012815642527887103,-0.0001672352139679887,0.00045299983391912905,0.00045015289293840675,-0.00013038657560380526,0.08822157318585477,-0.0021054721442262795,-6.653665614715065e-05,-0.0005157764677438258,0.0004041942834109569,-0.0003613739368848491,-0.0019420330221063908,0.00014431007676259146,0.00014431007676259146,-4.469081143767582e-05,0.00022086207908377604,0.00044115778497419417,-0.0005013011954356705,-0.0024335964977176944,0.0,0.00044115778497419417,-6.653665614704658e-05,0.0003028392601423018,-0.0005751390514690543,-0.000394455776248207,0.00045314675754881375,-0.0018963183841964296,0.0003211256721919074,0.0004531467575486056,0.00011628349541918214,-0.0005157764677438258,0.0004531467575490219,0.0004405456492922178,-6.653665614704658e-05,0.00010788978462750283,0.00019705233690470823,-0.0001672352139679887,-0.00137534454382273,-0.00010904920182330665
BE4-NL4,-0.006888369114223275,7.257819728752155e-05,0.00045298284092523954,0.00025111317619621633,0.0004531467575486056,-6.653665614715065e-05,0.00016026510036687915,0.00012263012666260438,0.0001773809849616394,-0.001975931280073668,-0.004001472334736566,-0.0018638035732922984,0.0002541627409553447,-0.0009212067011769426,-0.0001593174647105906,-0.002970405355077475,0.00044115778497419417,-0.0023794717686502443,-0.0005607036926114007,0.00012263012666260438,-5.922074557020372e-05,0.00030504992414398036,-0.0016409368496144961,-0.006044200933943534,-0.0012815642527887103,-0.0001672352139679887,0.00045299983391912905,0.00045015289293840675,-0.00013038657560380526,0.08822157318585477,-0.0021054721442262795,-6.653665614715065e-05,-0.0005157764677438258,0.0004041942834109569,-0.0003613739368848491,-0.0019420330221063908,0.00014431007676259146,0.00014431007676259146,-4.469081143767582e-05,0.00022086207908377604,0.00044115778497419417,-0.0005013011954356705,-0.0024335964977176944,0.0,0.00044115778497419417,-6.653665614704658e-05,0.0003028392601423018,-0.0005751390514690543,-0.000394455776248207,0.00045314675754881375,-0.0018963183841964296,0.0003211256721919074,0.0004531467575486056,0.00011628349541918214,-0.0005157764677438258,0.0004531467575490219,0.0004405456492922178,-6.653665614704658e-05,0.00010788978462750283,0.00019705233690470823,-0.0001672352139679887,-0.00137534454382273,-0.00010904920182330665
BE6-FR6,-0.03582317115929179,-0.004052767608882318,-0.02529456853008604,-0.014022163468993333,-0.025303721636764108,0.0037154078623156286,-0.00894920557242411,-0.0068476680847199285,-0.009904956821084991,0.11033603187358755,0.22344227429321054,0.10407481907024477,-0.014192451210204026,0.051440195804499496,0.008896289583346506,0.16586747891507672,-0.024634257231083853,0.13286973871798133,0.03130970247974435,-0.0068476680847199285,0.0033068873076005016,-0.017033992271321477,0.09162993792720793,-0.034613586556318764,0.07156256681075296,0.009338416818827033,-0.025295517419130303,-0.025136544192690312,0.0072807883081672424,-0.03200519170952537,0.1175695956418109,0.0037154078623156286,0.028800965579387487,-0.022570214757636733,0.020179125974886095,0.10844315264782929,-0.00805827681860614,-0.00805827681860614,0.002495535570970323,-0.012332941759290107,-0.024634257231083853,0.02799266615978826,0.13589206438879073,0.0,-0.024634257231083853,0.0037154078623157665,-0.016910548760806977,0.032115773131665554,0.022026416373757424,-0.025303721636764108,0.10589044659152581,-0.0179316622798361,-0.025303721636764108,-0.006493272102325904,0.028800965579387487,-0.02530372163676356,-0.024600075565540756,0.0037154078623157665,-0.006024567167681463,-0.011003405404215374,0.009338416818827033,0.07679925964769123,0.006089309041002808
BE4-LU4,-0.0075595185260646175,7.964965551172903e-05,0.0004971179855757179,0.0002755797019753061,0.0004972978729673777,-7.301947332749279e-05,0.00017588009225700323,0.0001345782577846488,0.00019466361627207027,-0.002168450742150827,-0.004391344851644064,-0.0020453981788163223,0.00027892639273935556,-0.0010109619575273303,-0.0001748401263106409,-0.0032598186797596243,0.0004841407876282037,-0.00261130909495213,-0.0006153343239371164,0.0001345782577846488,-6.499075700517832e-05,0.0003347716294972283,-0.0018008170452330939,0.10965376828330083,-0.001406429961961169,-0.00018352931981915132,0.0004971366342369604,0.000494012309343688,-0.00014309043512063816,-0.004635338950301427,-0.0023106130662371486,-7.301947332749279e-05,-0.0005660297377444909,0.0004435758483489182,-0.0003965834184273165,-0.00213124970009585,0.00015837053454855659,0.00015837053454855659,-4.9045138465137063e-05,0.0002423811719233478,0.0004841407876282037,-0.000550144106854934,-0.0026707073190190946,0.0,0.0004841407876282037,-7.301947332749279e-05,0.0003323455754917948,-0.0006311761525183784,-0.0004328884963646272,0.0004972978729673777,-0.002081080981424782,0.00035241367410464644,0.0004972978729666567,0.0001276132598774614,-0.0005660297377444909,0.0004972978729680988,0.00048346901017875865,-7.301947332713226e-05,0.00011840173082256374,0.00021625159261098441,-0.00018352931981915132,-0.0015093474792575415,-0.00011967411266218234
BE5-LU5,-0.002071071336771494,2.1821511243777798e-05,0.00013619475994001336,7.550020808722182e-05,0.000136244043451844,-2.000504896089572e-05,4.818563728976457e-05,3.687022808257204e-05,5.333173463141844e-05,-0.0005940875945716364,-0.0012030909668070764,-0.000560375045821389,7.641709654917379e-05,-0.00027697191634388975,-4.790071918878986e-05,-0.0008930882314058028,0.00013263941410574656,-0.0007154169143655114,-0.0001685823345023619,3.687022808257204e-05,-1.7805432121690582e-05,9.171694253085416e-05,-0.0004933674746999244,0.030041698512610567,-0.00038531776479563333,-5.028128609302963e-05,0.00013619986908917879,0.0001353439019120487,-3.9202298099108015e-05,-0.001269937708742866,-0.0006330356193127406,-2.000504896089572e-05,-0.0001550744219437978,0.00012152589110431009,-0.00010865143695484214,-0.0005838956740634129,4.3388566819670944e-05,4.3388566819670944e-05,-1.3436832006285656e-05,6.640485052225378e-05,0.00013263941410574656,-0.00015072225656600875,-0.0007316901676019529,0.0,0.00013263941410574656,-2.000504896089572e-05,9.105227970943386e-05,-0.000172922499419423,-0.00011859789135348789,0.000136244043451844,-0.0005701510162675556,9.655031026221005e-05,0.00013624404345164646,3.49620367769336e-05,-0.0001550744219437978,0.00013624404345204154,0.00013245536812246891,-2.0005048960796947e-05,3.243836629082289e-05,5.9246164083541474e-05,-5.028128609302963e-05,-0.00041351394149515187,-3.278695906804497e-05
BE2-DE2,-0.4049003284639774,0.004266167424213929,0.026626462379990556,0.014760505111959255,0.026636097446512963,-0.003911043888915611,0.009420428943920367,0.00720823430656381,0.010426505589853363,-0.11614581202859853,-0.23520770095334154,-0.10955491299970088,0.01493975941035064,-0.054148796283239875,-0.00936472664598953,-0.1746012857322965,0.025931382171715534,-0.1398660386401085,-0.032958325192002924,0.00720823430656381,-0.0034810125496353983,0.01793092275338637,-0.09645474253486608,-0.35527987871654787,-0.07533071737262365,-0.009830134236912258,0.02662746123309745,0.02646011721897157,-0.007664160618260363,-0.24827642885560497,-0.12376026148318342,-0.003911043888915611,-0.03031748992258887,0.02375865686095935,-0.021241664509621394,-0.11415326262280256,0.0084825880426731,0.0084825880426731,-0.0026269388196697996,0.01298233687590411,0.025931382171715534,-0.029466629230419095,-0.14304750586609405,0.0,0.025931382171715534,-0.003911043888915611,0.017800979284103846,-0.03380683975999332,-0.02318622459380748,0.026636097446512963,-0.11146614298703561,0.01887585987231155,0.026636097446512963,0.006835177486808064,-0.03031748992258887,0.026636097446512963,0.025895400659292633,-0.003911043888917831,0.006341792739217311,0.011582793345474851,-0.009830134236912258,-0.08084314999832642,-0.006409943617248226
HU3-ZURNDORF3,0.00828857931127966,0.029452825560142774,0.008296271743428956,0.00929906664892474,0.008296171251230186,0.03278736859581258,0.019940835950350826,0.014806843069788064,0.019238872914707536,0.00742480008049036,0.00817223730979898,0.007561187880679618,0.012169778090191496,0.01572329697673732,-0.004970076212337972,0.006543464161311768,0.008420760520719535,0.005722637776726229,0.009029430045215085,0.014806843069788064,0.03261200832290111,0.014002866817022789,0.007832274332462457,0.008289452274608323,0.008201259866966942,0.00867650819981812,0.008296261325551207,0.008298006696782524,0.006803441022666595,0.008291334766368147,0.007267231590029546,0.03278736859581258,0.013572769558044782,0.008002856992392825,0.010449609262080039,0.007466032608713526,0.00917120948463957,0.00917120948463957,0.08005835866874056,0.012837414856104712,0.008420760520719535,0.008881313693613922,0.005417525235642165,0.0,0.008420760520719535,0.03278736859581257,0.01119387454894852,0.008926581393423954,0.026240239229092945,0.008296171251230186,0.007521638123888355,0.008480501676908413,0.008296171251230186,0.016663967285003755,0.013572769558044782,0.008296171251230177,0.008303896599939761,0.03278736859581256,0.019120099202861836,0.018937303068468442,0.00867650819981812,0.012480595507628566,0.13122611886803456
HU2-SI2,0.05907261797149568,0.02313992699423135,0.05870097672394145,0.0343489120885501,0.05869577076165154,0.013289839774632604,0.02913618447021698,0.056040564335090026,0.030942243243988317,0.16076838587867298,0.06484757917132121,0.14958007919678554,0.05717006192567535,0.09707556254364393,-0.021432146769335525,0.1456962977434623,0.058775826798571504,0.19386043433072356,0.09076197449765944,0.056040564335090026,0.01380784597954678,0.04441379982470996,0.1273420318373998,0.05902928599088924,0.11520733485111745,0.07839898987680038,0.05870043702952354,0.05879085535973212,-0.010605145390239028,0.05893584323819757,0.17369420909916097,0.013289839774632604,0.08395948148193766,0.052588680504265635,0.08258782916135612,0.15738595599571992,0.06758362608775365,0.06758362608775365,0.004555663241909959,0.056884102298468686,0.058775826798571504,0.08900886497630547,0.19784398532742004,0.0,0.058775826798571504,0.013289839774632604,0.057588057199590176,0.09135394191796811,0.04543667895219523,0.05869577076165154,0.15282446621351803,0.06262354121431173,0.05869577076165154,0.05186873288971061,0.08395948148193766,0.05869577076165154,0.05909597967885222,0.013289839774632597,0.04635129453800058,0.02989303352930103,0.07839898987680038,0.12645700490302347,-0.010035477424029469
